comment,sentiment
"基于线性自抗扰控制理论设计了一种改善系统暂态稳定性的变速风电机组稳定控制器。针对每一座风电场,根据其对同步机组的可控能力划分出各风电场的可控机群,并将可控机群聚合转化风电场等效可控系统。基于该等效可控系统,利用线性自抗扰控制理论设计了风电场稳定控制器。得益于线性自抗扰控制中的扰动实部估计和补偿功能,控制器无需同步机组和风电场详细模型信息,同时还对系统运行方式变化具有良好的适应性。控制器具有分散协调的特性,无需风电控制中心协调。在改进的IEEE 39节点系统中的仿真算例验证表明了设计的控制器能够有效增强系统同步稳定性,同时对系统运行方式变化具有良好的适应性。",1
"导弹电磁发射技术使用电能代替化学能作为发射能源,是一种对导弹及导弹发射技术具有革命性影响的新概念发射技术。以提高效率和功率密度为目标,提出了一种基于磁通切换永磁直线电机的导弹电磁发射技术方案。该方案兼具感应直线电机动子结构简单坚固和永磁直线电机功率密度高的优点,适合高速运行且易于模块化扩展。直线电机选择双边绕组磁路串联结构以降低了次级动子的质量,高功率脉冲电源使用电容储能并采用多逆变器并联方案。原理样机试验结果表明:该方案在最大运行速度和最高工作频率下速度控制快速、平稳,制动过程安全可靠。",0
"针对利用风电–氢储能与煤化工多能耦合系统(wind power-hydrogen energy storage and coal chemical multi-functional coupling system,WP-HES&CCMFCS)提升风电的消纳能力,提出了基于广域协调、分层递阶控制原理的WP-HES&CCMFCS能量广域协调分层控制方法。首先,分析了WP-HES&CCMFCS内部能量流动及转换机制,提出了氢储能系统(hydrogen energy storage system,HESS)等效荷电状态(equivalent state of charge,ESOC)的概念及其数学模型,在此基础上,构建了WP-HES&CCMFCS能量广域协调分层控制架构,并定性地描述了各层及相互间耦合关系的基本控制思路。其中,底层的本地WP-HES&CCMFCS控制目标为风电最大限度消纳;多个WP-HES&CCMFCS构成的中间层集群协调控制目标为本地电能质量最优;顶层电网调度以经济性为主控目标。进一步,重点对底层和中间层控制策略进行了探讨,提出了本地电能分配控制、气体分配控制和集群""同调等值""控制三种控制方式。基于MCGS组态软件搭建了本地WP-HES&CCMFCS仿真模型,对HESS的ESOC进行了仿真验证,结果表明所提出的控制思路和方法是有效的。研究成果为广域WP-HES&CCMFCS能量协调控制的进一步深入研究提供参考。",1
"针对重要负荷高可靠和高品质供电需求,提出并设计了一种可靠供电岛方案,包括电源侧电能控制器、负荷侧电能控制器、母线电能控制器、应急电源系统、交流母线和直流母线等部分,可以实现多电源无缝转换供电、电源潮流有效控制、负荷电力定制供给、应急电源无缝并网、母线电量始终平稳等功能。全面阐述可靠供电岛的基本结构和工作原理,给出双电源带双负荷供电、采用三相四线制接线、高速电子开关替代LPC、储能系统接于直流母线、采用互备式双交流母线等5种不同可靠性等级的应用实例,并对工业设备供电、信息设备供电、安全应急供电、重要场合保电等4种典型应用场景进行分析。研究表明,可靠供电岛是一种提高供电可靠性和改善电能质量的综合性解决方案。",0
"基于混合储能的电动汽车充电站直流微网协调控制技术的研究对于维持直流微网母线电压的稳定、提高微网系统的经济效益都具有重要意义。提出了以飞轮和蓄电池混合储能作为光储充电站直流微网系统的储能形式,其中飞轮用于平滑高频功率波动和部分低频功率,蓄电池用于平衡基准功率以维持母线电压平滑稳定。并设计了直流母线5层电压(分层)协调控制策略,实现了微网系统中光伏发电、电动汽车充放电、负荷功率需求的协调控制。针对孤岛运行和并网运行中的5种不同工况,在Matlab/Simulink软件平台上对所提出的控制策略进行了仿真分析。仿真结果表明,在所有工况下,所提控制策略都能使直流母线电压在不同电压层间有效切换,维持光储充电站直流微网系统的直流母线电压平衡,实现了整个系统的灵活、可靠运行,因此该控制策略具有可行性和有效性。",0
"针对消纳智能电网中大规模的风力发电导致的运行调度难度增大的问题,建立了多类型柔性负荷分级优化调度模型,将柔性负荷分为工业高载能负荷、商业聚合负荷、智能家用负荷3类,并根据容量大小排序使其分级参与电网调度。综合风电消纳率最高、日负荷峰谷差最小和柔性负荷利用率最大3个子目标,构造了带权极小模理想点函数,并利用引入非线性递减惯性权重的粒子群算法进行求解。最后,以某地区配电网为例进行分析,分析结果表明多类型柔性负荷的分级优化能有效提高风电消纳率、缩小峰谷差并增加柔性负荷的利用率,从而验证了所提的柔性负荷分级优化方案的合理性。",1
"为提高短期电力负荷预测的精度与效率,提出一种改进流形正则化极限学习机的短期电力负荷预测方法;首先,为了改善极限学习机(ELM)的泛化性能与效率,并解决随机初始化参数导致极限学习机存在的潜在问题,采用流形正则化理论优化极限学习机;其次,针对流形正则化极限学习机中参数的选择,以及流形正则化极限学习机隐层节点选择的问题,提出将贝叶斯优化算法(BOA)融入到流形正则化极限学习机中以优化流形正则化极限学习机(MRELM)。最后,通过实验数据分析,改进流形正则化极限学习机预测方法将预测平均相对误差降低到了1.903%,30次实验的平均相对误差的方差降低到了1.9‰,平均单次运行时间降低到了6.113 s。",0
"针对风力发电系统面临能量输出不稳定、低电压穿越能力弱等问题,提出将氢储能系统安装在双馈风力发电机组变流器中间直流母线处,构建了基于氢储能技术的双馈风力发电系统的基本架构。进一步,利用宏观能量表示法(EMR)建立了基于氢储能技术的双馈风力发电系统的模型,并基于EMR反转规则建立了系统的最大控制框架。在此基础上,基于MATLAB/Simulink搭建了基于氢储能技术的双馈风力发电系统的仿真模型,并进行了仿真验证,结果表明了氢储能系统能够平抑风电输出功率波动及提高系统的低电压穿越能力,同时验证了所建EMR模型的正确性。",1
"以城市交通中的电动汽车充放电网络这一典型的信息物理系统为应用背景,提出移动微网的概念。分析了电动汽车路面无线充放电的移动微网特点,并研究了其典型的体系结构。基于电动汽车无线充放电网络和交通网络特点,建立了移动微网的分析模型。研究了移动微网优化运行的改进差分进化算法,考虑电动汽车行驶中充放电及交通信息,可实现对节点功率正常、紧急及故障情况下的优化控制。仿真结果表明:移动微网正常运行时,通过电动汽车移动电能实现节点间20%以上的功率转移,提高20%左右太阳能消纳量,故障情况下根据电动汽车可用移动储能容量最大限度实现对配网重要负荷的支撑。",0
"为了平滑光伏输出功率,提出一种基于模糊聚类经验模态分解(ensemble empirical mode decomposition,EEMD)的储能系统控制方法。通过对光伏信号的频谱分析,利用EEMD滤波分成高频和低频两部分,光伏低频分量作为光伏并网功率信号,高频信号接入储能系统吸收;使用储能电池荷电状态值、平滑波动率值状态作为约束条件,利用模糊控制算法,自适应在线调整EEMD滤波阶数,通过模糊自适应控控制器,实现了更好平滑光伏波动。对比定阶EEMD光伏功率储能控制策略,仿真实例表明,该方法可以充分使用储能系统平抑光伏功率波动,稳定储能荷电状态。",0
